Country Name,Country Code,Continent Code,Year,Net Migration Rate,DALYs,HDI,GDP,Life Expectancy,Inflation,Mortality,Healthcare expenditure
Angola,AGO,AF,2016,1.0806,52420.9234428063,0.578,-2.58004964404932,59.925,30.6953129934938,22.6,35.20893097
Angola,AGO,AF,2017,0.8632000000000001,51424.7520120895,0.582,-0.147212941085755,60.379,29.8435866918797,22.1,34.12101364
Angola,AGO,AF,2018,0.6458000000000002,50373.8814240452,0.582,-2.00362972730201,60.782,19.6286077209765,22.1,36.63189697
Angola,AGO,AF,2019,0.4284000000000001,49198.5611533778,0.581,-0.624644317706895,61.147,17.0812152138993,22.2,37.46487045
Angola,AGO,AF,2020,0.211,,0.581,-5.39998738958575,61.147,17.0812152138993,22.2,37.46487045
Antigua and Barbuda,ATG,NA,1955,-4.09,,,,,,,
Antigua and Barbuda,ATG,NA,1956,-4.4268,,,,,,,
Antigua and Barbuda,ATG,NA,1957,-4.7636,,,,,,,
Antigua and Barbuda,ATG,NA,1958,-5.1004000000000005,,,,,,,
Antigua and Barbuda,ATG,NA,1959,-5.4372,,,,,,,
Antigua and Barbuda,ATG,NA,1960,-5.774,,,,61.968,,,
Antigua and Barbuda,ATG,NA,1961,-5.9522,,,,62.523,,,
Antigua and Barbuda,ATG,NA,1962,-6.1304,,,,63.049,,,
Antigua and Barbuda,ATG,NA,1963,-6.3086,,,,63.54,,,
Antigua and Barbuda,ATG,NA,1964,-6.4868,,,,63.992,,,
Antigua and Barbuda,ATG,NA,1965,-6.665,,,,64.401,,,
Antigua and Barbuda,ATG,NA,1966,-6.1146,,,,64.762,,,
Antigua and Barbuda,ATG,NA,1967,-5.5642,,,,65.081,,,
Antigua and Barbuda,ATG,NA,1968,-5.0138,,,,65.363,,,
Antigua and Barbuda,ATG,NA,1969,-4.4634,,,,65.616,,,
Antigua and Barbuda,ATG,NA,1970,-3.913,,,,65.847,,,
Antigua and Barbuda,ATG,NA,1971,-7.5564,,,,66.066,,,
Antigua and Barbuda,ATG,NA,1972,-11.1998,,,,66.28,,,
Antigua and Barbuda,ATG,NA,1973,-14.8432,,,,66.498,,,
Antigua and Barbuda,ATG,NA,1974,-18.4866,,,,66.727,,,
Antigua and Barbuda,ATG,NA,1975,-22.13,,,,66.975,,,
Antigua and Barbuda,ATG,NA,1976,-20.5484,,,,67.244,,,
Antigua and Barbuda,ATG,NA,1977,-18.9668,,,,67.533,,,
Antigua and Barbuda,ATG,NA,1978,-17.385199999999998,,,4.38362792086504,67.837,,,
Antigua and Barbuda,ATG,NA,1979,-15.8036,,,8.07974533665914,68.154,,,
Antigua and Barbuda,ATG,NA,1980,-14.222,,,8.16143079697966,68.482,,,
Antigua and Barbuda,ATG,NA,1981,-13.812199999999999,,,3.81491616554098,68.818,,,
Antigua and Barbuda,ATG,NA,1982,-13.4024,,,-0.0840122638518181,69.156,,,
Antigua and Barbuda,ATG,NA,1983,-12.9926,,,5.36401627271424,69.491,,,
Antigua and Barbuda,ATG,NA,1984,-12.5828,,,10.1649955948421,69.82,,,
Antigua and Barbuda,ATG,NA,1985,-12.173,,,7.64379359742541,70.137,,,
Antigua and Barbuda,ATG,NA,1986,-11.5982,,,11.4938285653697,70.44,,,
Antigua and Barbuda,ATG,NA,1987,-11.0234,,,6.62636884664514,70.728,,,
Antigua and Barbuda,ATG,NA,1988,-10.448599999999999,,,5.21327290002557,71.004,,,
Antigua and Barbuda,ATG,NA,1989,-9.8738,,,5.2522746560909,71.267,,,
Antigua and Barbuda,ATG,NA,1990,-9.299,29131.3011204709,,3.01171468574839,71.52,,,
Antigua and Barbuda,ATG,NA,1991,-6.078799999999999,29065.0886936516,,2.17657860265928,71.765,,,
Antigua and Barbuda,ATG,NA,1992,-2.8586,29144.2551167542,,1.15847519142061,72.006,,,
Antigua and Barbuda,ATG,NA,1993,0.36159999999999926,29938.8497668455,,5.27987870861712,72.247,,,
Antigua and Barbuda,ATG,NA,1994,3.5817999999999994,30016.8365195074,,6.67670710324244,72.489,,,
Antigua and Barbuda,ATG,NA,1995,6.802,30208.55936339,,-4.35958738239265,72.732,,,
Antigua and Barbuda,ATG,NA,1996,6.8068,29359.0524725094,,6.60445972082297,72.977,,,
Antigua and Barbuda,ATG,NA,1997,6.811599999999999,30188.6090524301,,5.4716084820797,73.222,,,
Antigua and Barbuda,ATG,NA,1998,6.8164,28637.4037512854,,4.73112509163738,73.465,,,
Antigua and Barbuda,ATG,NA,1999,6.821199999999999,28465.9997301813,,3.70761791039314,73.705,1.12128789571148,,
Antigua and Barbuda,ATG,NA,2000,6.826,28191.6600982697,,6.20343125361191,73.94,0.771779796900182,18.9,22.22428131
Antigua and Barbuda,ATG,NA,2001,5.588799999999999,27830.1840901455,,-4.54800347258279,74.171,1.40279663573984,18.2,22.74691391
Antigua and Barbuda,ATG,NA,2002,4.3516,27445.4044192734,,1.02744196976423,74.395,2.40765801293492,19.1,22.74011803
Antigua and Barbuda,ATG,NA,2003,3.1143999999999994,27098.8490592582,,6.07654368848398,74.613,1.99353055152456,18.6,23.21789169
Antigua and Barbuda,ATG,NA,2004,1.8771999999999995,26933.42691815,,5.7670286118037,74.821,2.03007757853236,18.3,24.31144524
Antigua and Barbuda,ATG,NA,2005,0.64,26657.8062136226,0.764,6.47383131641992,75.019,2.09875196709306,17.4,27.07498169
Antigua and Barbuda,ATG,NA,2006,1.4026,26589.4231677501,0.771,12.7081485327737,75.204,1.78778537419119,17.6,30.31648445
Antigua and Barbuda,ATG,NA,2007,2.1652,27273.9504574687,0.776,9.31538316339753,75.376,1.4160525940974,20.1,32.52657318
Antigua and Barbuda,ATG,NA,2008,2.9278000000000004,27082.4969490119,0.774,-0.0143406519435985,75.535,5.33380639820237,19.8,31.90914726
Antigua and Barbuda,ATG,NA,2009,3.6904,26360.1683830786,0.767,-11.9626972488343,75.683,-0.550159995508912,18.5,25.27703667
Antigua and Barbuda,ATG,NA,2010,4.453,26269.3013444868,0.763,-7.84059474412172,75.823,3.3700254022015,17.9,24.68379784
Antigua and Barbuda,ATG,NA,2011,3.9778,26215.1434265062,0.755,-1.95861262834343,75.956,3.45674967234602,17.6,25.77301216
Antigua and Barbuda,ATG,NA,2012,3.5026,26116.0461885015,0.759,3.37286620031867,76.087,3.37688044338876,16.8,26.8955822
Antigua and Barbuda,ATG,NA,2013,3.0274,26000.6135304976,0.76,-0.600876396735046,76.218,1.05949782356168,17.3,26.76339149
Antigua and Barbuda,ATG,NA,2014,2.5522,26164.8207715374,0.76,3.79572761294251,76.349,1.0894415743536,18.0,25.34367752
Antigua and Barbuda,ATG,NA,2015,2.077,26132.4894562273,0.762,3.82529309880827,76.483,0.968993458825599,18.1,23.53068924
Antigua and Barbuda,ATG,NA,2016,2.077,26056.5129888177,0.765,5.49645920357835,76.617,-0.489437796230513,17.7,27.5195961
Antigua and Barbuda,ATG,NA,2017,2.077,25986.211726972,0.768,3.14432323970505,76.752,2.43248789041366,17.8,26.5686245
Antigua and Barbuda,ATG,NA,2018,2.077,25810.807648915,0.772,6.883640816875,76.885,1.20715793367003,17.7,23.66021156
Antigua and Barbuda,ATG,NA,2019,2.077,25727.9230565109,0.778,4.86223616575663,77.016,1.43135598182989,17.5,24.26510048
Antigua and Barbuda,ATG,NA,2020,2.077,,0.778,-20.1923705722071,77.016,0.625989707046698,17.5,24.26510048
Argentina,ARG,SA,1955,3.127,,,,,,,
Argentina,ARG,SA,1956,2.7883999999999998,,,,,,,
Argentina,ARG,SA,1957,2.4497999999999998,,,,,,,
Argentina,ARG,SA,1958,2.1112,,,,,,,
Argentina,ARG,SA,1959,1.7726,,,,,,,
Argentina,ARG,SA,1960,1.434,,,,65.055,,,
Argentina,ARG,SA,1961,1.376,,,5.42784287951248,65.176,,,
Argentina,ARG,SA,1962,1.3179999999999998,,,-0.852021523482009,65.269,,,
Argentina,ARG,SA,1963,1.2599999999999998,,,-5.30819682651725,65.348,,,
Argentina,ARG,SA,1964,1.202,,,10.1302976614338,65.426,,,
Argentina,ARG,SA,1965,1.144,,,10.5694333403428,65.518,,,
Argentina,ARG,SA,1966,1.141,,,-0.659726171593704,65.64,,,
Argentina,ARG,SA,1967,1.138,,,3.1919966233703,65.796,,,
Argentina,ARG,SA,1968,1.135,,,4.82250078158644,65.989,,,
Argentina,ARG,SA,1969,1.132,,,9.67952600806899,66.219,,,
Argentina,ARG,SA,1970,1.129,,,3.04564331900328,66.483,,,
Argentina,ARG,SA,1971,1.1316,,,5.65813108318036,66.774,,,
Argentina,ARG,SA,1972,1.1341999999999999,,,1.62841651625511,67.078,,,
Argentina,ARG,SA,1973,1.1368,,,2.81175404095775,67.383,,,
Argentina,ARG,SA,1974,1.1394,,,5.5338043948322,67.686,,,
Argentina,ARG,SA,1975,1.142,,,-0.0284121027670778,67.985,,,
Argentina,ARG,SA,1976,0.5713999999999999,,,-2.01825151667566,68.283,,,
Argentina,ARG,SA,1977,0.0007999999999999119,,,6.93414775537975,68.585,,,
Argentina,ARG,SA,1978,-0.5698000000000001,,,-4.50612480247695,68.891,,,
Argentina,ARG,SA,1979,-1.1404,,,10.2227634648727,69.197,,,
Argentina,ARG,SA,1980,-1.711,,,1.51878394940456,69.496,,,
Argentina,ARG,SA,1981,-1.1760000000000002,,,-5.18978914005386,69.777,,,
Argentina,ARG,SA,1982,-0.6410000000000002,,,-0.735659161627296,70.033,,,
Argentina,ARG,SA,1983,-0.10600000000000032,,,4.34909327957422,70.262,,,
Argentina,ARG,SA,1984,0.4289999999999996,,,1.57073870223007,70.466,,,
Argentina,ARG,SA,1985,0.964,,,-5.18902435215529,70.65,,,
Argentina,ARG,SA,1986,0.975,,,6.15337706274559,70.825,,,
Argentina,ARG,SA,1987,0.986,,,2.70486882600893,71.001,,,
Argentina,ARG,SA,1988,0.9969999999999999,,,-1.08993334173134,71.186,,,
Argentina,ARG,SA,1989,1.008,,,-7.15694965554972,71.384,,,
Argentina,ARG,SA,1990,1.019,32649.4287765828,0.718,-2.46721377637459,71.594,,,
Argentina,ARG,SA,1991,0.6905999999999999,32300.8987271227,0.725,9.13311056620101,71.813,,,
Argentina,ARG,SA,1992,0.36219999999999997,32152.1745477216,0.73,7.93729155643076,72.032,,,
Argentina,ARG,SA,1993,0.03380000000000005,31700.0342265147,0.735,8.20697907221228,72.246,,,
Argentina,ARG,SA,1994,-0.2946,31216.3441336013,0.739,5.83620070368526,72.453,,,
Argentina,ARG,SA,1995,-0.623,31050.3307626075,0.741,-2.84520961057079,72.651,,,
Argentina,ARG,SA,1996,-0.6412,30977.960044708,0.748,5.52668982715234,72.843,,,
Argentina,ARG,SA,1997,-0.6594,30715.0824277653,0.757,8.1110467707457,73.029,,,
Argentina,ARG,SA,1998,-0.6776,30548.5631045831,0.763,3.85017885156228,73.213,,,
Argentina,ARG,SA,1999,-0.6958,30195.9637295194,0.774,-3.38545704063269,73.396,,,
Argentina,ARG,SA,2000,-0.714,29537.0808537702,0.781,-0.78899893905691,73.576,,20.4,29.10433197
Argentina,ARG,SA,2001,-0.7031999999999999,29368.0603391049,0.786,-4.40883968258557,73.755,,20.2,29.47439766
Argentina,ARG,SA,2002,-0.6924,29436.9840048606,0.781,-10.8944848285903,73.932,,20.3,29.99389839
Argentina,ARG,SA,2003,-0.6816,29125.9712354767,0.786,8.83704079576924,74.107,,20.0,28.24989319
Argentina,ARG,SA,2004,-0.6708000000000001,28320.9471097965,0.787,9.02957330068152,74.28,,19.3,27.62963104
Argentina,ARG,SA,2005,-0.66,27770.2353875281,0.788,8.85165992013437,74.451,,18.8,33.06813049
Argentina,ARG,SA,2006,-0.6484,27587.2299416531,0.812,8.04715150043027,74.62,,18.3,32.41083908
Argentina,ARG,SA,2007,-0.6368,27706.2083074785,0.817,9.00765087504757,74.787,,18.8,31.28629875
Argentina,ARG,SA,2008,-0.6252,27278.0482105938,0.821,4.05723310346406,74.952,,18.0,30.2619133
Argentina,ARG,SA,2009,-0.6136,27041.1585131683,0.821,-5.91852507634947,75.116,,17.8,26.18709564
Argentina,ARG,SA,2010,-0.602,26830.5427604049,0.829,10.1253981561002,75.278,,17.8,26.78010178
Argentina,ARG,SA,2011,-0.4529999999999999,26656.4717300247,0.835,6.00395169280579,75.439,,17.6,26.89295959
Argentina,ARG,SA,2012,-0.304,26449.5775363557,0.834,-1.0264204544321,75.598,,17.4,26.08745956
Argentina,ARG,SA,2013,-0.155,26282.3113013293,0.835,2.40532378079436,75.756,,17.0,26.81741714
Argentina,ARG,SA,2014,-0.006,25972.8542277345,0.836,-2.51261532081394,75.913,,16.4,27.04210854
Argentina,ARG,SA,2015,0.143,25819.4252328248,0.84,2.73115982828944,76.068,,16.5,25.93237495
Argentina,ARG,SA,2016,0.1362,26079.3861439988,0.839,-2.08032784377811,76.221,,16.8,29.56861496
Argentina,ARG,SA,2017,0.1294,26006.4155534458,0.843,2.81850297775918,76.372,,16.2,25.84117699
Argentina,ARG,SA,2018,0.1225999999999999,25773.7425399348,0.842,-2.61739646282038,76.52,,16.1,27.72951698
Argentina,ARG,SA,2019,0.1158,25646.3630500476,0.845,-2.0259342366392,76.667,,15.7,27.65851593
Argentina,ARG,SA,2020,0.109,,0.845,-9.89526896368687,76.667,,15.7,27.65851593
Armenia,ARM,AS,1955,6.838,,,,,,,
Armenia,ARM,AS,1956,6.865,,,,,,,
Armenia,ARM,AS,1957,6.892,,,,,,,
Armenia,ARM,AS,1958,6.919,,,,,,,
Armenia,ARM,AS,1959,6.946,,,,,,,
Armenia,ARM,AS,1960,6.973,,,,65.972,,,
Armenia,ARM,AS,1961,6.9556,,,,66.403,,,
Armenia,ARM,AS,1962,6.9382,,,,66.838,,,
Armenia,ARM,AS,1963,6.9208,,,,67.277,,,
Armenia,ARM,AS,1964,6.9034,,,,67.716,,,
Armenia,ARM,AS,1965,6.886,,,,68.153,,,
Armenia,ARM,AS,1966,7.2552,,,,68.588,,,
Armenia,ARM,AS,1967,7.6244,,,,69.016,,,
Armenia,ARM,AS,1968,7.9936,,,,69.427,,,
Armenia,ARM,AS,1969,8.3628,,,,69.809,,,
Armenia,ARM,AS,1970,8.732,,,,70.144,,,
Armenia,ARM,AS,1971,8.2758,,,,70.412,,,
Armenia,ARM,AS,1972,7.819599999999999,,,,70.605,,,
Armenia,ARM,AS,1973,7.3633999999999995,,,,70.723,,,
Armenia,ARM,AS,1974,6.9072,,,,70.775,,,
Armenia,ARM,AS,1975,6.451,,,,70.783,,,
Armenia,ARM,AS,1976,5.393,,,,70.783,,,
Armenia,ARM,AS,1977,4.335,,,,70.798,,,
Armenia,ARM,AS,1978,3.277,,,,70.838,,,
Armenia,ARM,AS,1979,2.2190000000000003,,,,70.897,,,
Armenia,ARM,AS,1980,1.161,,,,70.937,,,
Armenia,ARM,AS,1981,0.2919999999999999,,,,70.91,,,
Armenia,ARM,AS,1982,-0.5770000000000002,,,,70.776,,,
Armenia,ARM,AS,1983,-1.4460000000000002,,,,70.519,,,
Armenia,ARM,AS,1984,-2.3150000000000004,,,,70.15,,,
Armenia,ARM,AS,1985,-3.184,,,,69.698,,,
Armenia,ARM,AS,1986,-3.333,,,,69.205,,,
Armenia,ARM,AS,1987,-3.482,,,,68.732,,,
Armenia,ARM,AS,1988,-3.6310000000000002,,,,68.332,,,
Armenia,ARM,AS,1989,-3.78,,,,68.038,,,
Armenia,ARM,AS,1990,-3.929,36862.8472080594,0.654,,67.879,,,
Armenia,ARM,AS,1991,-9.0204,37092.4572418151,0.648,-11.6999984830362,67.87,,,
Armenia,ARM,AS,1992,-14.1118,38785.8733549665,0.618,-41.8000027457562,67.99,,,
Armenia,ARM,AS,1993,-19.2032,39620.1972176461,0.617,-8.7999987932935,68.218,,,
Armenia,ARM,AS,1994,-24.2946,38607.4482526212,0.621,5.40000277917656,68.538,3373.75944336293,,
Armenia,ARM,AS,1995,-29.386,37239.995081478,0.627,6.89999841973659,68.938,175.951325534583,,
Armenia,ARM,AS,1996,-26.3576,36413.3052933217,0.634,5.86540074943565,69.404,18.681185640036,,
Armenia,ARM,AS,1997,-23.3292,35010.6895544201,0.645,3.32107970046953,69.912,13.960764121791,,
Armenia,ARM,AS,1998,-20.3008,34098.126396381,0.657,7.29999998770998,70.434,8.6724863238516,,
Armenia,ARM,AS,1999,-17.272399999999998,33444.9164186863,0.664,3.30000000058166,70.944,0.648245760470397,,
Armenia,ARM,AS,2000,-14.244,32526.7817402232,0.669,5.90000000312092,71.409,-0.790883768934766,26.7,62.01095581
Armenia,ARM,AS,2001,-13.5174,32206.6399655302,0.673,9.59999999927597,71.8,3.14590464685019,26.2,50.87960434
Armenia,ARM,AS,2002,-12.7908,31659.5256356029,0.682,13.1999999979356,72.112,1.06004929341667,25.9,75.23449707
Armenia,ARM,AS,2003,-12.0642,31367.8937303464,0.691,14.0000000015501,72.348,4.72155336605342,25.8,76.42555237
Armenia,ARM,AS,2004,-11.3376,30897.0784184308,0.7,10.4999999988202,72.513,6.96126135875792,25.9,71.58870697
Armenia,ARM,AS,2005,-10.611,30693.9037383226,0.712,13.8999999991133,72.626,0.638928002410126,25.7,62.9359169
Armenia,ARM,AS,2006,-10.9926,30566.4928162791,0.726,13.1999999994661,72.716,2.89235662459002,25.6,61.17356873
Armenia,ARM,AS,2007,-11.3742,29816.6527534102,0.741,13.7000000015467,72.815,4.40736089644519,25.3,58.2291832
Armenia,ARM,AS,2008,-11.7558,29731.9007615411,0.745,6.90000000042959,72.946,8.94995335353386,26.7,71.43701172
Armenia,ARM,AS,2009,-12.1374,29397.0502144284,0.742,-14.1000000006998,73.118,3.40676682683799,26.5,73.63292694
Armenia,ARM,AS,2010,-12.519,28916.0868615292,0.747,2.2000000002151,73.331,8.17636138473956,25.0,77.62413025
Armenia,ARM,AS,2011,-10.4362,28411.9575742325,0.751,4.69999999867412,73.572,7.6500080785929,23.5,78.4196701
Armenia,ARM,AS,2012,-8.3534,27722.486436772,0.756,7.20000000096486,73.82,2.55802007757907,23.2,78.58730316
Armenia,ARM,AS,2013,-6.270600000000001,26920.3075155613,0.762,3.3,74.056,5.78966778544654,22.2,82.8755722
Armenia,ARM,AS,2014,-4.187800000000001,26667.7882491901,0.764,3.60000000058993,74.273,2.98130868933673,22.0,82.48136902
Armenia,ARM,AS,2015,-2.105,26747.4332549587,0.768,3.19999999896625,74.467,3.73169119261695,22.3,81.62987518
Armenia,ARM,AS,2016,-2.0234,26609.6225292126,0.766,0.199999999825991,74.64,-1.40360755900906,21.7,80.6468811
Armenia,ARM,AS,2017,-1.9418,26087.0311520301,0.769,7.50000000164144,74.797,0.969553268816231,21.3,84.34807587
Armenia,ARM,AS,2018,-1.8602,25930.9159804511,0.771,5.19999999965324,74.945,2.52023382001631,20.0,84.27638245
Armenia,ARM,AS,2019,-1.7786,25752.8127718852,0.776,7.59999999853918,75.087,1.44344660770702,19.9,84.79429626
Armenia,ARM,AS,2020,-1.697,,0.776,-7.40000000000001,75.087,1.21143577838465,19.9,84.79429626
Aruba,ABW,NA,1955,-7.727,,,,,,,
Aruba,ABW,NA,1956,-3.9074000000000004,,,,,,,
Aruba,ABW,NA,1957,-0.08780000000000054,,,,,,,
Aruba,ABW,NA,1958,3.7318,,,,,,,
Aruba,ABW,NA,1959,7.551399999999999,,,,,,,
Aruba,ABW,NA,1960,11.371,,,,65.662,,,
Aruba,ABW,NA,1961,5.997,,,,66.074,,,
Aruba,ABW,NA,1962,0.6229999999999993,,,,66.444,,,
Aruba,ABW,NA,1963,-4.7509999999999994,,,,66.787,,,
Aruba,ABW,NA,1964,-10.125000000000002,,,,67.113,,,
Aruba,ABW,NA,1965,-15.499,,,,67.435,,,
Aruba,ABW,NA,1966,-15.3366,,,,67.762,,,
Aruba,ABW,NA,1967,-15.1742,,,,68.095,,,
Aruba,ABW,NA,1968,-15.0118,,,,68.436,,,
Aruba,ABW,NA,1969,-14.8494,,,,68.784,,,
Aruba,ABW,NA,1970,-14.687,,,,69.14,,,
Aruba,ABW,NA,1971,-14.113,,,,69.498,,,
Aruba,ABW,NA,1972,-13.539,,,,69.851,,,
Aruba,ABW,NA,1973,-12.965,,,,70.191,,,
Aruba,ABW,NA,1974,-12.391,,,,70.519,,,
Aruba,ABW,NA,1975,-11.817,,,,70.833,,,
Aruba,ABW,NA,1976,-13.0776,,,,71.14,,,
Aruba,ABW,NA,1977,-14.3382,,,,71.441,,,
Aruba,ABW,NA,1978,-15.5988,,,,71.736,,,
Aruba,ABW,NA,1979,-16.8594,,,,72.023,,,
Aruba,ABW,NA,1980,-18.12,,,,72.293,,,
Aruba,ABW,NA,1981,-15.744200000000001,,,,72.538,,,
Aruba,ABW,NA,1982,-13.368400000000001,,,,72.751,,,
Aruba,ABW,NA,1983,-10.9926,,,,72.929,,,
Aruba,ABW,NA,1984,-8.6168,,,,73.071,,,
Aruba,ABW,NA,1985,-6.241,,,,73.181,4.03225805628625,,
Aruba,ABW,NA,1986,-8.3122,,,,73.262,1.07396640826832,,
Aruba,ABW,NA,1987,-10.3834,,,16.078431372549,73.325,3.64304545817704,,
Aruba,ABW,NA,1988,-12.4546,,,18.6486486486487,73.378,3.12186849610724,,
Aruba,ABW,NA,1989,-14.5258,,,12.129840546697,73.425,3.99162804604573,,
Aruba,ABW,NA,1990,-16.597,,,3.96140172676485,73.468,5.83668775158168,,
Aruba,ABW,NA,1991,-5.2942,,,7.96287249633609,73.509,5.55555555555579,,
Aruba,ABW,NA,1992,6.008600000000001,,,5.88235294117648,73.544,3.87337536996478,,
Aruba,ABW,NA,1993,17.3114,,,7.30769230769231,73.573,5.21555996035712,,
Aruba,ABW,NA,1994,28.614200000000004,,,8.20390282755874,73.598,6.3110797127044,,
Aruba,ABW,NA,1995,39.917,,,2.54714390872286,73.622,3.36139107320895,,
Aruba,ABW,NA,1996,35.1702,,,1.18578817164948,73.646,3.22528797213981,,
Aruba,ABW,NA,1997,30.4234,,,7.04687397800629,73.671,2.99994809778411,,
Aruba,ABW,NA,1998,25.6766,,,1.99198585247487,73.7,1.8694885361554,,
Aruba,ABW,NA,1999,20.9298,,,1.23804210577066,73.738,2.28037198258756,,
Aruba,ABW,NA,2000,16.183,,,7.61658819396467,73.787,4.04402131190514,,
Aruba,ABW,NA,2001,15.5712,,,-2.97125672435799,73.853,2.8836043031626,,
Aruba,ABW,NA,2002,14.9594,,,-3.2736464106481,73.937,3.31524678585428,,
Aruba,ABW,NA,2003,14.3476,,,1.97554726158631,74.038,3.65636507938414,,
Aruba,ABW,NA,2004,13.7358,,,7.91156346581525,74.156,2.52912946932762,,
Aruba,ABW,NA,2005,13.124,,,1.21434934877203,74.287,3.39778677828806,,
Aruba,ABW,NA,2006,10.3242,,,1.05060752796375,74.429,3.60802438784541,,
Aruba,ABW,NA,2007,7.5244,,,1.80022597148812,74.576,5.39256784475512,,
Aruba,ABW,NA,2008,4.724600000000001,,,-0.0907080463222769,74.725,8.9559870517779,,
Aruba,ABW,NA,2009,1.9247999999999996,,,-10.5197485358487,74.872,-2.13542872046934,,
Aruba,ABW,NA,2010,-0.875,,,-3.68502938723299,75.017,2.07814071860782,,
Aruba,ABW,NA,2011,-0.2134,,,3.44605475040258,75.158,4.31629742195207,,
Aruba,ABW,NA,2012,0.4481999999999999,,,-1.36986301369863,75.299,0.627471992893334,,
Aruba,ABW,NA,2013,1.1098,,,4.19823232323233,75.441,-2.37206524252253,,
Aruba,ABW,NA,2014,1.7714,,,0.299999999999983,75.583,0.42144091888116,,
Aruba,ABW,NA,2015,2.433,,,5.70000087589398,75.725,0.474763597342612,,
Aruba,ABW,NA,2016,2.3268,,,2.09999958566985,75.868,-0.931195987079616,,
Aruba,ABW,NA,2017,2.2206,,,1.9999991044233,76.01,-1.02828178762002,,
Aruba,ABW,NA,2018,2.1144,,,1.9999991044233,76.152,3.62604141352956,,
Aruba,ABW,NA,2019,2.0082,,,1.9999991044233,76.293,4.25746204335428,,
Aruba,ABW,NA,2020,1.902,,,1.9999991044233,76.293,4.25746204335428,,
Asia,Unknown,Unknown,1955,0.135,,,,,,,
Asia,Unknown,Unknown,1956,0.14880000000000002,,,,,,,
Asia,Unknown,Unknown,1957,0.1626,,,,,,,
Asia,Unknown,Unknown,1958,0.1764,,,,,,,
Asia,Unknown,Unknown,1959,0.19019999999999998,,,,,,,
Asia,Unknown,Unknown,1960,0.204,,,,,,,
Asia,Unknown,Unknown,1961,0.1924,,,,,,,
Asia,Unknown,Unknown,1962,0.1808,,,,,,,
Asia,Unknown,Unknown,1963,0.1692,,,,,,,
Asia,Unknown,Unknown,1964,0.1576,,,,,,,
Asia,Unknown,Unknown,1965,0.146,,,,,,,
Asia,Unknown,Unknown,1966,0.1344,,,,,,,
Asia,Unknown,Unknown,1967,0.12279999999999999,,,,,,,
Asia,Unknown,Unknown,1968,0.1112,,,,,,,
Asia,Unknown,Unknown,1969,0.0996,,,,,,,
Asia,Unknown,Unknown,1970,0.088,,,,,,,
Asia,Unknown,Unknown,1971,0.0498,,,,,,,
Asia,Unknown,Unknown,1972,0.0116,,,,,,,
Asia,Unknown,Unknown,1973,-0.0266,,,,,,,
Asia,Unknown,Unknown,1974,-0.0648,,,,,,,
Asia,Unknown,Unknown,1975,-0.103,,,,,,,
Asia,Unknown,Unknown,1976,-0.10139999999999999,,,,,,,
Asia,Unknown,Unknown,1977,-0.0998,,,,,,,
Asia,Unknown,Unknown,1978,-0.0982,,,,,,,
Asia,Unknown,Unknown,1979,-0.0966,,,,,,,
Asia,Unknown,Unknown,1980,-0.095,,,,,,,
Asia,Unknown,Unknown,1981,-0.0784,,,,,,,
Asia,Unknown,Unknown,1982,-0.0618,,,,,,,
Asia,Unknown,Unknown,1983,-0.045200000000000004,,,,,,,
Asia,Unknown,Unknown,1984,-0.0286,,,,,,,
Asia,Unknown,Unknown,1985,-0.012,,,,,,,
Asia,Unknown,Unknown,1986,-0.0284,,,,,,,
Asia,Unknown,Unknown,1987,-0.044800000000000006,,,,,,,
Asia,Unknown,Unknown,1988,-0.061200000000000004,,,,,,,
Asia,Unknown,Unknown,1989,-0.0776,,,,,,,
Asia,Unknown,Unknown,1990,-0.094,50488.8964667559,,,,,,
Asia,Unknown,Unknown,1991,-0.1326,50022.4387990659,,,,,,
Asia,Unknown,Unknown,1992,-0.1712,49099.3267800278,,,,,,
Asia,Unknown,Unknown,1993,-0.2098,48251.4209508058,,,,,,
Asia,Unknown,Unknown,1994,-0.24839999999999998,47386.2675872251,,,,,,
Asia,Unknown,Unknown,1995,-0.287,46743.061269105,,,,,,
Asia,Unknown,Unknown,1996,-0.2958,45932.5192747511,,,,,,
Asia,Unknown,Unknown,1997,-0.3046,45431.5377457066,,,,,,
Asia,Unknown,Unknown,1998,-0.3134,44827.4457672379,,,,,,
Asia,Unknown,Unknown,1999,-0.3222,44132.458352237,,,,,,
Asia,Unknown,Unknown,2000,-0.331,43464.7788236698,,,,,,
Asia,Unknown,Unknown,2001,-0.3502,42691.8241432181,,,,,,
Asia,Unknown,Unknown,2002,-0.3694,41905.7428942558,,,,,,
Asia,Unknown,Unknown,2003,-0.3886,41044.9045681411,,,,,,
Asia,Unknown,Unknown,2004,-0.4078,40607.6626119819,,,,,,
Asia,Unknown,Unknown,2005,-0.427,39789.1782871057,,,,,,
Asia,Unknown,Unknown,2006,-0.4306,38850.5528601093,,,,,,
Asia,Unknown,Unknown,2007,-0.4342,38034.8871536699,,,,,,
Asia,Unknown,Unknown,2008,-0.4378,37692.7332791202,,,,,,
Asia,Unknown,Unknown,2009,-0.4414,36590.7027024104,,,,,,
Asia,Unknown,Unknown,2010,-0.445,35981.153197475,,,,,,
Asia,Unknown,Unknown,2011,-0.4204,35331.1424578801,,,,,,
Asia,Unknown,Unknown,2012,-0.3958,34578.392258715,,,,,,
